online class +,online merch dept +,online subclass +,online upc +,internet sku name +,oms id +,online merch dept nbr +,online classification +,online disposition,online ship from type +,online ship lead days
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-016-CONNECTORS & SPLITTERS,078477342947,"QuickPort RCA Gold Plated Connector Green Stripe, White 40830 BWV",301953767,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-016-CONNECTORS & SPLITTERS,-1002492008,"QuickPort RCA Gold Plated Connector Black Stripe, White 40830 BWE",301953773,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-016-CONNECTORS & SPLITTERS,078477962350,"QuickPort RCA Gold Plated Connector Black Stripe, White 40830 BWE",301953773,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-016-CONNECTORS & SPLITTERS,078477962336,"QuickPort RCA Gold Plated Connector Red Stripe, White 40830 BWR",301953774,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-016-CONNECTORS & SPLITTERS,-1002492009,"QuickPort RCA Gold Plated Connector Red Stripe, White 40830 BWR",301953774,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477279427,"QuickPort Binding Post Connector with Black Stripe, Light Almond 40833 BTE",301953777,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492012,"QuickPort Binding Post Connector with Black Stripe, Light Almond 40833 BTE",301953777,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492013,"QuickPort Binding Post Connector with Red Stripe, Light Almond 40833 BTR",301953778,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477279410,"QuickPort Binding Post Connector with Red Stripe, Light Almond 40833 BTR",301953778,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477962411,"QuickPort Binding Post Black Stripe Connector, White 40833 BWE",301953779,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492014,"QuickPort Binding Post Black Stripe Connector, White 40833 BWE",301953779,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492015,"QuickPort Binding Post Connector with Black Stripe, Black 40833 BEE",301953780,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477282649,"QuickPort Binding Post Connector with Black Stripe, Black 40833 BEE",301953780,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477282625,"QuickPort Binding Post Connector with Red Stripe, Black 40833 BER",301953781,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492016,"QuickPort Binding Post Connector with Red Stripe, Black 40833 BER",301953781,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492018,"QuickPort Binding Post Connector with Red Stripe, Ivory 40833 BIR",301953783,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477962381,"QuickPort Binding Post Connector with Red Stripe, Ivory 40833 BIR",301953783,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477749289,"QuickPort Blank Inserts, Gray  10 Pack  41084 BG",301953788,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492022,"QuickPort Blank Inserts, Gray  10 Pack  41084 BG",301953788,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477749302,"QuickPort Blank Inserts, Ivory  10 Pack  41084 BI",301953789,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492023,"QuickPort Blank Inserts, Ivory  10 Pack  41084 BI",301953789,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477962435,"QuickPort Banana Jack Gold Plated Connector with Red Stripe, Light Almond 40837 BWR",301953791,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492025,"QuickPort Banana Jack Gold Plated Connector with Red Stripe, Light Almond 40837 BWR",301953791,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477343012,"QuickPort 3.5 mm Stereo Connector Female to Screw Terminal, White 40839 SWS",301953796,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492028,"QuickPort 3.5 mm Stereo Connector Female to Screw Terminal, White 40839 SWS",301953796,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492029,"QuickPort RCA Gold Plated Connector with Black Stripe, Black 40830 BEE",301953797,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477282601,"QuickPort RCA Gold Plated Connector with Black Stripe, Black 40830 BEE",301953797,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477749296,"QuickPort Blank Inserts, Black  10 Pack  41084 BE",301953798,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492030,"QuickPort Blank Inserts, Black  10 Pack  41084 BE",301953798,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477962398,"QuickPort Binding Post Connector with Red Stripe, White 40833 BWR",301953800,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492032,"QuickPort Binding Post Connector with Red Stripe, White 40833 BWR",301953800,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492033,"QuickPort RCA 110 Type Connector with White Barrel, Light Almond 40735 RWT",301953801,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477342114,"QuickPort RCA 110 Type Connector with White Barrel, Light Almond 40735 RWT",301953801,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492034,"QuickPort USB Feedthrough Connector, White 40835 W",301953802,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477570258,"QuickPort USB Feedthrough Connector, White 40835 W",301953802,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492035,"QuickPort RCA 110 Type Connector with Red Barrel, Light Almond 40735 RRT",301953803,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477342107,"QuickPort RCA 110 Type Connector with Red Barrel, Light Almond 40735 RRT",301953803,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477116395,"QuickPort RCA 110 Type Connector with Red Barrel, White 40735 RRW",301953806,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492037,"QuickPort RCA 110 Type Connector with Red Barrel, White 40735 RRW",301953806,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477962459,"QuickPort Banan Amp Jack Gold Plated Connector with Black Stripe, White 40837 BWE",301953807,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492038,"QuickPort Banan Amp Jack Gold Plated Connector with Black Stripe, White 40837 BWE",301953807,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-016-CONNECTORS & SPLITTERS,-1002492041,"QuickPort Blank Inserts, Light Almond  10 Pack  41084 BT",301953810,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-016-CONNECTORS & SPLITTERS,078477749326,"QuickPort Blank Inserts, Light Almond  10 Pack  41084 BT",301953810,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492042,"QuickPort F Type Nickel Plated Connector, Ivory 41084 FIF",301953812,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477819975,"QuickPort F Type Nickel Plated Connector, Ivory 41084 FIF",301953812,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-016-CONNECTORS & SPLITTERS,-1002492043,"QuickPort F Type Nickel Plated Connector, Light Almond 41084 FTF",301953813,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-016-CONNECTORS & SPLITTERS,078477279458,"QuickPort F Type Nickel Plated Connector, Light Almond 41084 FTF",301953813,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477819982,"QuickPort F Type Nickel Plated Connector, White 41084 FWF",301953814,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492044,"QuickPort F Type Nickel Plated Connector, White 41084 FWF",301953814,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-016-CONNECTORS & SPLITTERS,078477342800,"Decora Insert with QuickPort HDMI Feedthrough Connector, Ivory 41647 I",301953815,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-016-CONNECTORS & SPLITTERS,-1002492045,"Decora Insert with QuickPort HDMI Feedthrough Connector, Ivory 41647 I",301953815,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492046,"QuickPort Blank Inserts, White  10 Pack  41084 BW",301953816,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477749333,"QuickPort Blank Inserts, White  10 Pack  41084 BW",301953816,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492047,"QuickPort F Type Nickel Plated Connector, Brown 41084 FBF",301953817,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477816660,"QuickPort F Type Nickel Plated Connector, Brown 41084 FBF",301953817,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477820056,"QuickPort F Type Nickel Plated Connector, Black 41084 FEF",301953818,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002492048,"QuickPort F Type Nickel Plated Connector, Black 41084 FEF",301953818,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-016-CONNECTORS & SPLITTERS,-1002492049,"QuickPort F Type Nickel Plated Connector, Gray 41084 FGF",301953819,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-016-CONNECTORS & SPLITTERS,078477819999,"QuickPort F Type Nickel Plated Connector, Gray 41084 FGF",301953819,27L,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,-1002493109,"Cable Management Solutions 1RU 4 in. Metal Rings 5 Ring Horizontal Manager, Black 49253 LPM",301958011,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,078477227244,"Cable Management Solutions 1RU 4 in. Metal Rings 5 Ring Horizontal Manager, Black 49253 LPM",301958011,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,078477848449,"Cable Management Solutions Tie Wrap Bar, Black 49258 TWB",301958012,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,-1002493110,"Cable Management Solutions Tie Wrap Bar, Black 49258 TWB",301958012,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,-1002493112,"Cable Management Solutions Rear Angled Cable Management Bar with 4 Hook and Loop Fasteners Included, Black 49006 AMB",301958014,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,078477346105,"Cable Management Solutions Rear Angled Cable Management Bar with 4 Hook and Loop Fasteners Included, Black 49006 AMB",301958014,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,-1002493113,"Cable Management Solutions 2 Position Hinged Wall Mount Bracket, Black 49251 W62",301958015,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,078477840634,"Cable Management Solutions 2 Position Hinged Wall Mount Bracket, Black 49251 W62",301958015,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,078477397145,"Cable Management Solutions 75 ft. VELCRO Brand Bulk Roll, Yellow 43115 75Y",301958017,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,-1002493115,"Cable Management Solutions 75 ft. VELCRO Brand Bulk Roll, Yellow 43115 75Y",301958017,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,078477040072,"11.75 in. Dia Recloseable Storage Ring, Black 48900 IFR",301958019,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,-1002493117,"11.75 in. Dia Recloseable Storage Ring, Black 48900 IFR",301958019,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,078477219966,"Cable Management Solutions 1RU 1.5 in. x 3 in. Front and 1RU 1.5 in. x 4 in. Rear Horizontal Cable Management, Black",301958026,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,-1002493124,"Cable Management Solutions 1RU 1.5 in. x 3 in. Front and 1RU 1.5 in. x 4 in. Rear Horizontal Cable Management, Black",301958026,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,078477362969,"Cable Management Solutions 5 in. Channel x 80 in. Long Vertical Front Rear Cable Management with Snap On Cover, Black",301958029,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,-1002493127,"Cable Management Solutions 5 in. Channel x 80 in. Long Vertical Front Rear Cable Management with Snap On Cover, Black",301958029,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,-1002493129,"Cable Management Solutions 2RU 3 in. x 3 in. Front 2 in. x 4 in. Rear Horizontal Cable Management, Black 492RU HFR",301958031,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,078477219980,"Cable Management Solutions 2RU 3 in. x 3 in. Front 2 in. x 4 in. Rear Horizontal Cable Management, Black 492RU HFR",301958031,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,-1002493131,"Cable Management Solutions 5 in. Channel x 40 in. Long Vertical Front Rear Cable Management with Snap On Cover, Black",301958033,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,078477362945,"Cable Management Solutions 5 in. Channel x 40 in. Long Vertical Front Rear Cable Management with Snap On Cover, Black",301958033,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,078477403914,"Cable Management Solutions 5 in. Channel Center Mounting Bracket, Black 49265 BKT",301958035,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,-1002493133,"Cable Management Solutions 5 in. Channel Center Mounting Bracket, Black 49265 BKT",301958035,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,078477219997,"Cable Management Solutions 2RU 3 in. x 3 in. Front Only Horizontal Cable Management, Black 492RU HFO",301958038,27E,Online only,Ecomm Only,CHUB_OMS,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-009-CORD MANAGEMENT,-1002493135,"Cable Management Solutions 2RU 3 in. x 3 in. Front Only Horizontal Cable Management, Black 492RU HFO",301958038,27E,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,078477488737,"QuickPort CAT 6 Snap In T568A/B Wiring Connector, White 61HOM RW6",301969185,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,-1002494431,"QuickPort CAT 6 Snap In T568A/B Wiring Connector, White 61HOM RW6",301969185,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,-1002494434,"QuickPort Extreme CAT 6 T568A/B Wiring Connector, Yellow 61110 RY6",301969188,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,078477144664,"QuickPort Extreme CAT 6 T568A/B Wiring Connector, Yellow 61110 RY6",301969188,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,-1002494435,"QuickPort CAT 6 Snap In T568A/B Wiring Connector, Black 61HOM RE6",301969189,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,078477488775,"QuickPort CAT 6 Snap In T568A/B Wiring Connector, Black 61HOM RE6",301969189,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,-1002494438,"QuickPort CAT 3 Connector, Black 41108 RE3",301969192,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,078477834350,"QuickPort CAT 3 Connector, Black 41108 RE3",301969192,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,-1002494439,"QuickPort CAT 5 Connector, Black 41108 RE5",301969193,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,078477826546,"QuickPort CAT 5 Connector, Black 41108 RE5",301969193,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,078477834237,"QuickPort 6P6C Voice Grade Connector, White 41106 RW6",301969194,27L,Online only,Ecomm Only,YOW,1
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,-1002494440,"QuickPort 6P6C Voice Grade Connector, White 41106 RW6",301969194,27L,Online only,Ecomm Only,YOW,1
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,-1002494441,"QuickPort GigaMax CAT 5e T568A/B Wiring Connector, Gray 5G108 RG5",301969195,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,078477170465,"QuickPort GigaMax CAT 5e T568A/B Wiring Connector, Gray 5G108 RG5",301969195,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,078477170304,"QuickPort GigaMax CAT 5e T568A/B Wiring Connector, Ivory 5G108 RI5",301969197,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,-1002494443,"QuickPort GigaMax CAT 5e T568A/B Wiring Connector, Ivory 5G108 RI5",301969197,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,078477170519,"QuickPort GigaMax CAT 5e T568A/B Wiring Connector, Blue 5G108 RL5",301969199,27L,Online only,Ecomm Only,YOW,1
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,-1002494445,"QuickPort GigaMax CAT 5e T568A/B Wiring Connector, Blue 5G108 RL5",301969199,27L,Online only,Ecomm Only,YOW,1
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,078477170502,QuickPort GigaMax CAT 5e T568A/B Wiring Connector orange 5G108 RO5,301969201,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,-1002494447,QuickPort GigaMax CAT 5e T568A/B Wiring Connector orange 5G108 RO5,301969201,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-063-SPECIAL ORDER,078477202951,"QuickPort GigaMax CAT 5e T568A/B Wiring Connector, White  25 Pack  5G108 BW5",301969202,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-063-SPECIAL ORDER,-1002494448,"QuickPort GigaMax CAT 5e T568A/B Wiring Connector, White  25 Pack  5G108 BW5",301969202,27L,Online only,Ecomm Only,CHUB_OMS,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,078477203057,"QuickPort GigaMax CAT 5e T568A/B Wiring Connector, Yellow  25 Pack  5G108 BY5",301969203,27L,Online only,Ecomm Only,CHUB_OMS,2
